track_id,genre,danceability,energy,loudness,mode,speechiness,acousticness,liveness,valence,tempo,duration_ms
11xsm79HwpWV1C1lMXoVo9,edm,0.797,0.962,-4.239,1,0.0906,0.000359,0.0454,0.422,128.047,180502
6PtXobrqImYfnpIxNsJApa,edm,0.614,0.972,-3.927,0,0.088,0.00125,0.328,0.411,127.966,170625
67awxiNHNyjMXhVgsHuIrs,edm,0.818,0.799,-4.1,0,0.156,0.00107,0.057,0.0815,100.014,213733
5MBhTcvskTrgb6OmLLrOqE,edm,0.67,0.969,-3.566,1,0.0848,0.000574,0.356,0.127,130.004,352639
766RKRQ1ZJjmdBQ9y54HKj,edm,0.674,0.866,-6.384,1,0.0386,0.00138,0.383,0.0376,128.012,304240
6oFd2c2UiVfFBTIJiFVfz6,edm,0.514,0.934,-3.201,0,0.0992,0.0525,0.137,0.182,127.953,183750
3bT5PDBhVj4ifU11zQvGP2,edm,0.653,0.829,-4.783,1,0.0377,0.000739,0.225,0.545,124.989,263890
6eDw3SaYkrJQdU4OTUWNOf,edm,0.785,0.886,-4.407,1,0.0706,0.00147,0.0839,0.448,126.057,196429
5QKPi7unCLHGLv6gJ0c6Vi,edm,0.771,0.84,-5.164,0,0.0492,0.000398,0.117,0.168,129.001,324383
4oJlQHvcgGMcnPdEsDVqNq,edm,0.532,0.659,-4.198,0,0.437,0.00505,0.307,0.586,127.339,176240
6bCabEQbWmxuyZQLHn8iiZ,edm,0.71,0.942,-2.321,1,0.0612,0.000914,0.0457,0.184,128.028,286875
4TUuAXGt8SFNcl7ves2nPe,edm,0.905,0.92,-3.326,1,0.0811,0.0016,0.0647,0.744,128.027,274327
0hGSr4bb26syMkhIiPGNNe,edm,0.452,0.936,-3.075,1,0.107,0.00298,0.372,0.307,128.161,283707
4sKxpfxfS5AdVczPBtv4QX,edm,0.661,0.887,-3.996,0,0.0736,0.00108,0.0756,0.159,127.992,270000
037yW9RzsLze4OmBYmcH4G,edm,0.686,0.906,-4.886,1,0.0475,0.00196,0.052,0.165,129.972,326827
4J82lONPEFQ0P9rnkUahI3,edm,0.721,0.961,-2.866,0,0.0494,0.00797,0.412,0.312,128.959,275996
2x6hopxvQkOzZTBdEMyUO2,edm,0.691,0.982,-2.894,1,0.13,0.00301,0.244,0.364,128.03,330013
4GNCf7mGb5NmZPx4NbHO9h,edm,0.666,0.914,-4.397,1,0.0477,0.0105,0.0914,0.365,110.003,213818
0WeF2Avp91o78EiEfxHPrw,edm,0.705,0.949,-3.575,1,0.0454,0.0128,0.27,0.274,128.011,232500
6q7HUVZZ5BDt2YBPM0s6Qn,edm,0.699,0.782,-2.757,0,0.0451,0.000748,0.078,0.378,126.996,338268
5VHkkdAWbO8QKMKHnFNotP,edm,0.707,0.797,-3.249,0,0.075,0.00122,0.266,0.309,127.94,208126
1toz8k7rYIw4FS5jOSXxYH,edm,0.584,0.96,-4.492,0,0.0379,0.0104,0.175,0.165,128.003,206450
5nKnfKcH9r2Wt33RhRWXhr,edm,0.671,0.871,-4.751,1,0.141,0.000647,0.448,0.355,128.043,284985
5GbOxaenurzwIml9abdh7Y,edm,0.576,0.972,-1.874,1,0.127,0.0267,0.0925,0.16,115.54,333018
3rBDty01BRxfQ0C3LjLN3X,edm,0.673,0.955,-2.807,0,0.0615,0.0748,0.351,0.302,128.014,193125
2717O30PeUJbOVX7N0AaDJ,edm,0.83,0.914,-4.224,1,0.104,0.0182,0.0906,0.792,126.022,282357
48G3g0cNjZZLwRTTcBbc1u,edm,0.746,0.698,-6.962,0,0.0424,0.078,0.148,0.234,127.977,335630
7lxunsaDjpbHFvVs9Db0O7,edm,0.601,0.935,-3.96,1,0.0468,0.000524,0.111,0.112,126.025,212381
60ujaCxju6Qndk01pIQ2Pk,edm,0.545,0.928,-3.801,0,0.0475,0.00472,0.0891,0.408,130.01,310718
4pWfWlnxmtUHVnzuqTTyP7,edm,0.763,0.941,-2.702,1,0.0455,0.000895,0.25,0.189,128.004,255000
23gEWg886oyEWphJOhplT1,edm,0.746,0.997,-1.631,1,0.169,0.000572,0.17,0.27,127.991,228765
1oX0fJip3Pg8n38740vcKs,edm,0.479,0.898,-4.077,0,0.0431,4.87e-05,0.0673,0.311,128.088,263593
4oJnPMMBftqQRjWFqwvblo,edm,0.822,0.894,-5.711,0,0.0554,0.000193,0.0155,0.782,126.989,359957
3ietiUYcpAjD0burVmHBri,edm,0.596,0.602,-5.09,1,0.0589,0.00024,0.0836,0.109,128.013,294380
1NZMIqv8Rxp66PGFV6i2fb,edm,0.683,0.935,-4.63,0,0.0452,0.00314,0.0724,0.353,127.968,361870
4y8XhpQ7YqFLyz2o7c7r7X,edm,0.617,0.674,-5.368,0,0.0497,0.00217,0.0808,0.765,123.958,306440
2tBtdRjNw2YYIEzj6VtQhq,edm,0.539,0.954,-3.054,0,0.12,0.00224,0.0623,0.389,129.956,174399
3ZGqWjcy9D1ZqxBOdOhH7x,edm,0.92,0.811,-2.055,1,0.0527,0.0156,0.129,0.936,126.006,192857
6e7Xpk8Ot6EECTUNkPgxkN,edm,0.637,0.927,-4.852,0,0.124,0.00556,0.123,0.405,126.008,409907
22isxqWRKLhywRJYM6B0Wr,edm,0.74,0.74,-4.44,1,0.0507,0.00489,0.0963,0.281,128.003,333282
2wMW456QogoilDyApEEAky,edm,0.623,0.833,-6.604,1,0.0632,0.00914,0.105,0.0812,128.064,321094
0LgXyRIho1cJ8dfbWNIEtx,edm,0.784,0.961,-6.061,0,0.0662,0.00929,0.11,0.0329,125.994,322612
6FqH28raIkXVlcHDUvlEzA,edm,0.456,0.905,-1.405,0,0.0737,0.000263,0.0954,0.084,128.078,295781
2hWIE3vQu8Zc63zWaFiWRG,edm,0.739,0.953,-2.624,1,0.133,0.00801,0.0623,0.516,127.987,311211
6qCyotuZh3DSf1IraRIECq,edm,0.886,0.694,-5.656,0,0.105,0.043,0.0524,0.407,127.989,347075
5H4SOkZ3ELKnBKY1XMzVst,edm,0.666,0.894,-4.422,0,0.0511,0.000108,0.169,0.0424,129.993,360168
0LN4wlhICj5qBXKaM960jQ,edm,0.676,0.774,-4.915,0,0.0561,9.56e-05,0.345,0.352,129.969,323849
56I2Mg0Q0O7L5EUmYBGCW6,edm,0.599,0.986,-2.54,1,0.0781,0.047,0.272,0.308,127.964,331992
1gOxFgeDG2xUKFfCnHnl37,edm,0.65,0.943,-3.705,1,0.0699,0.00383,0.0934,0.0695,128.954,358063
2Y3eAKHXWZy5r88VEhIkL5,edm,0.577,0.833,-4.395,1,0.0545,0.00175,0.123,0.22,128.012,240000
5KPMBOvLbP4eMRPHKv3pP0,edm,0.755,0.9,-4.573,1,0.168,0.0141,0.0905,0.164,128.028,297187
1RhK8kEjB5lUYARdK7truS,edm,0.582,0.946,-3.384,0,0.215,0.00189,0.248,0.43,128.073,186359
1LBUjhIG1SN6Jssf2HgxME,edm,0.695,0.484,-6.034,0,0.0566,0.0544,0.0959,0.14,127.999,337568
7GVSFPQOFTvj9x96Vnq8Yu,edm,0.828,0.354,-7.579,0,0.137,0.00343,0.137,0.334,128.006,350638
5RCQsNJYVvCZRt5ggzkjkY,edm,0.839,0.907,-2.254,1,0.0788,0.0339,0.0849,0.714,128.028,250313
3EBe4cSkKqjkv3AEAmjyaF,edm,0.635,0.784,-2.814,1,0.175,0.000602,0.101,0.212,128.067,285942
5LIx8Ml1BggykfpwwkOgbC,edm,0.489,0.885,-4.892,0,0.111,0.000101,0.375,0.165,128.01,262510
4GqvWKAq6uKAcivJGnNAhR,edm,0.574,0.954,-5.046,0,0.059,0.00357,0.308,0.577,129.987,179538
0twZvYPeZTFTEaCopQoqId,edm,0.762,0.68,-8.098,1,0.052,0.000186,0.078,0.0333,127.985,316875
5Nm5zhah5fEFJ5FatphfP5,edm,0.62,0.975,-5.073,1,0.0761,0.000258,0.2,0.287,129.047,228372
1QC7vpmKZW0Nb3I16f9jND,edm,0.796,0.907,-1.908,0,0.0746,0.00329,0.226,0.0624,128.037,206323
0vJ9I27nDA6PofOm83NH3s,edm,0.749,0.942,-3.141,1,0.184,0.0186,0.319,0.294,128.054,182840
7dhkH0CecrXlGgoNHagTvV,edm,0.646,0.945,-4.107,1,0.0669,0.000154,0.0657,0.0959,128.013,263535
0GaBMjNGzWVARb3fReN6dx,edm,0.601,0.919,-4.901,1,0.0566,6.52e-05,0.0554,0.219,127.992,345048
0BDH10wUP5k1Pwzw8GjbvB,edm,0.778,0.919,-2.866,0,0.0658,0.00349,0.162,0.237,127.983,245625
4655ITqZ6CKFqnLI9d5iyS,edm,0.264,0.981,-2.909,0,0.0526,0.000873,0.112,0.23,127.87,277509
4MX33MuK1h15xjfSpXU4tj,edm,0.599,0.993,-1.026,1,0.107,0.000757,0.487,0.343,127.998,219375
6nlCPdygwRryI79rUbWx4m,edm,0.737,0.932,-3.772,1,0.0786,0.00202,0.115,0.0736,128.001,286754
06qKEP3ITnVPmH2ZW1zYvn,edm,0.742,0.93,-3.669,1,0.0654,0.00286,0.0754,0.337,127.977,293307
2zgy1SnyfzoyyG7De9zT19,edm,0.669,0.69,-5.825,0,0.0396,0.00316,0.422,0.136,128.003,256890
4GWfs4aOX9NG4msG9OA5er,edm,0.542,0.928,-4.402,1,0.0902,0.00171,0.0836,0.186,128.021,185625
13ihPYxYfIt4Oe3crs4jqu,edm,0.485,0.978,-2.931,0,0.181,0.00479,0.349,0.213,127.988,364286
2cECvldC3qtMue7yH9BxGO,edm,0.809,0.947,-3.73,1,0.0576,0.0022,0.343,0.711,127.939,215613
7Go01FM0sfNRmNs7uJka4b,edm,0.769,0.919,-2.92,0,0.136,0.0172,0.282,0.411,127.994,177154
2thYAVfPCmf4QxN7R69rPu,edm,0.677,0.917,-5.069,0,0.0407,0.00871,0.681,0.43,128.008,355398
7qBj3Uyq1viGgNVHMwY00D,edm,0.82,0.875,-3.711,1,0.0517,0.000657,0.0567,0.0605,128.007,275583
1Xcww2gldd5hN6WvGBsbFT,edm,0.713,0.909,-4.274,1,0.0306,0.00303,0.699,0.438,132.022,187273
14KtEyr1OCJnaYzWIpRHSA,edm,0.675,0.945,-2.672,1,0.165,0.00477,0.0655,0.0855,130.053,302769
0qDOSuKfzm8dKrXAMVKe0J,edm,0.667,0.949,-3.228,1,0.054,0.00287,0.621,0.0567,127.953,235861
6KUyWWP7El9TZqzrDwdO9s,edm,0.656,0.993,-1.702,1,0.18,0.00255,0.197,0.128,127.938,187932
0gEZssZrAI2zNLcg3u8i5Q,edm,0.668,0.811,-3.522,1,0.0393,0.0278,0.475,0.578,130.039,198207
6Omn4mz6wbBlz66hNdK3gz,edm,0.625,0.729,-4.775,0,0.13,0.00154,0.0896,0.192,130.059,283125
2zouWv67gStVJqRzXxaYcZ,edm,0.729,0.981,-1.58,0,0.0444,0.0143,0.078,0.208,127.985,213750
6rimoR5kuMbnJBYQZyoEeY,edm,0.474,0.939,-4.255,1,0.0314,4.61e-05,0.374,0.191,127.985,308637
18g2NMnK8Eb8PUIRUWtltU,edm,0.605,0.848,-4.476,0,0.1,0.25,0.122,0.38,128.026,200625
1yDgazw4dqONK0SdaRmCea,edm,0.422,0.529,-6.477,1,0.0385,0.0169,0.172,0.322,125.602,200625
2N2Mp4HjnYcmrZ2YqrKedy,edm,0.553,0.861,-6.526,1,0.039,0.00592,0.107,0.375,127.966,244067
2r4ryc4r1Y6pMgdBJmG2Wk,edm,0.606,0.761,-6.378,0,0.0293,0.00476,0.162,0.0915,129.974,208623
5zBfEZ36QRKjkU0eqNuM8d,edm,0.604,0.656,-6.703,1,0.048,0.0138,0.0794,0.198,129.982,373385
5wQeCrJTJxGZnILnyCBHjI,edm,0.645,0.891,-2.505,0,0.0387,0.0932,0.379,0.568,124.915,203520
280ZN1ZklTE91imtyQwMBa,edm,0.46,0.961,-2.522,0,0.147,0.0232,0.357,0.509,129.931,186444
5fp6j7TdmXpmKM6QEDL6ZA,edm,0.621,0.924,-5.16,1,0.0448,0.00635,0.187,0.64,127.916,188134
1CuBioSnK1CMLeKDmNpoix,edm,0.531,0.973,-1.87,1,0.0399,0.0346,0.203,0.13,127.98,170507
6b8e5tGBey54C4epKvIfOr,edm,0.634,0.767,-5.319,1,0.0581,0.0979,0.276,0.103,126.029,189048
1Bud9ynlPCjkqgzyEaZWPD,edm,0.663,0.699,-7.102,0,0.263,0.0356,0.0589,0.251,122.004,216256
5nYi9SNQHQMfErb1p74Mpz,edm,0.762,0.877,-3.023,0,0.0451,0.161,0.082,0.375,125.005,167295
6Jg3d40jtWFJkBCvxngaNp,edm,0.66,0.863,-4.852,1,0.042,0.00452,0.179,0.407,126.989,178583
1ZPc5wZ3riWjtKVRCgHPOK,edm,0.8,0.976,-3.659,0,0.121,0.0046,0.281,0.85,128.045,182539
2wFH2lZdh8GN36N86VvnYL,edm,0.595,0.799,-10.725,1,0.0461,0.0121,0.337,0.231,125.993,177116
3BSHZ5JKFIAy2ii4ToTVLn,edm,0.786,0.881,-5.761,1,0.13,0.00543,0.104,0.318,120.011,242154
6ane3gfoE6QFtOWSvQGAIH,edm,0.894,0.694,-5.659,1,0.191,0.000191,0.337,0.553,123.935,153000
4EWCmQQyVljLJyEdefKQgG,edm,0.846,0.891,-3.831,0,0.217,0.0524,0.241,0.565,127.986,155650
70cJZh9z6pfBYmghV6fuBX,edm,0.555,0.626,-5.356,0,0.0671,0.479,0.125,0.463,121.273,155365
0PJ4RVL5wCeHDO8wHpk3YG,edm,0.808,0.752,-4.863,0,0.0759,0.0111,0.0507,0.469,125.005,201120
1fA60VsNlPkER8Hr5SN0rs,edm,0.903,0.936,-4.947,0,0.0863,0.00761,0.0188,0.762,128.0,217734
1ucQ5LXllUXtvnIw7gtIpz,edm,0.73,0.811,-4.51,0,0.108,0.0232,0.0997,0.163,127.997,172500
3uyo6qwUm4ctMFA2rjcp9J,edm,0.563,0.942,-3.378,0,0.165,0.00322,0.117,0.314,125.935,184762
56hZJqMpRwxzRMNQGhdBzH,edm,0.811,0.856,-5.638,0,0.0887,0.013,0.566,0.421,125.007,224061
2fQYA6cFN4ClfI4OmtpC98,edm,0.721,0.783,-5.174,1,0.0595,0.0133,0.155,0.291,122.997,185765
0luZBaTxijfM8Dy1ETNetX,edm,0.716,0.906,-3.021,1,0.0301,0.00795,0.194,0.357,127.983,157500
03TXYSSiqqXMF5EoGHxUta,edm,0.802,0.929,-2.759,1,0.0659,0.00178,0.0845,0.484,125.036,215931
4qvGgS0IU78kJZQPNfqDEm,edm,0.656,0.762,-6.554,1,0.0276,0.283,0.199,0.664,122.999,163425
0TEoDxZlyKLtQTIEih9HIT,edm,0.736,0.86,-5.041,1,0.129,0.000466,0.281,0.413,123.97,173678
3EDbqYLrCNBP7J2CqcMPZO,edm,0.625,0.831,-6.757,0,0.0541,0.00447,0.0923,0.191,121.929,197450
5bZJ1pbxDnjaXr45jTYTNd,edm,0.686,0.95,-4.889,0,0.0449,0.0188,0.065,0.591,124.974,194916
1rkrZxfScVaKmHdwo92Hr7,edm,0.805,0.665,-4.161,1,0.0433,0.663,0.135,0.77,125.935,139048
36C0Gw2RmYWy5aEpMPaQ0e,edm,0.561,0.909,-3.66,0,0.0391,0.00527,0.351,0.195,123.03,161951
5EuVplVa6I5vbAUBuCRnvS,edm,0.759,0.987,-2.516,0,0.0928,0.0754,0.268,0.786,124.992,178560
5E00xRhYsooyC3MBA2H848,edm,0.617,0.85,-2.945,1,0.114,0.0287,0.159,0.35,127.883,165469
6qLkMLUIkdtX34gHF9sPFL,edm,0.748,0.84,-4.537,0,0.054,0.0225,0.139,0.68,123.974,164976
5E9owC5qaJcsc22B0N4PYn,edm,0.659,0.889,-4.28,1,0.277,0.132,0.0817,0.439,129.029,158100
3ocZqgu4jExP3HJetO1I8f,edm,0.886,0.861,-4.012,1,0.128,0.0176,0.335,0.751,125.997,224816
7Cv2Jm8ca9n7aMO0zRfJB6,edm,0.802,0.634,-5.992,0,0.116,0.362,0.0802,0.884,124.014,183145
0HJ7K7uauPS05UqWUkIxGM,edm,0.406,0.88,-5.564,1,0.0712,0.0183,0.0733,0.383,123.416,160749
7t2SQT5dDOqRkLBJF2KHLR,edm,0.703,0.898,-3.807,0,0.298,0.0154,0.547,0.799,124.047,167670
6sYJuVcEu4gFHmeTLdHzRz,edm,0.676,0.582,-7.58,1,0.128,0.221,0.515,0.447,124.012,194618
49jQjsgh1bqjLW1UXGPIj2,edm,0.588,0.83,-6.188,0,0.0521,0.0074,0.146,0.585,124.953,192000
7yK4DriG89VSF0BwatqZzY,edm,0.79,0.607,-8.434,1,0.0586,0.0198,0.0856,0.0841,123.995,350323
59jHH3RyODRyVPCgpM106o,edm,0.6,0.873,-4.773,0,0.0795,0.0009,0.156,0.295,122.045,146448
75fJUcJxgToihvGv92Gacl,edm,0.821,0.878,-4.799,1,0.0485,0.000914,0.0474,0.781,124.0,168024
4czC9q1QVwRqQ0BijFSmYh,edm,0.891,0.794,-3.44,0,0.0526,0.383,0.081,0.729,122.0,181475
1pMrW8jZyC18RNQfb00AoG,edm,0.729,0.715,-5.818,1,0.042,0.037,0.506,0.241,125.005,238341
5AVDsyUbuVpVTflSxAB73C,edm,0.79,0.949,-1.89,0,0.103,0.133,0.339,0.602,124.088,159162
0kDIirlQCy6YnmsK5pZ6PZ,edm,0.575,0.969,-6.741,0,0.0425,0.0105,0.118,0.0368,122.998,244146
2wj8ZDkP8uzZRY6Uh5W2HM,edm,0.779,0.896,-6.181,1,0.0886,0.00084,0.0376,0.298,123.983,187424
0ZRz0GAbbBuUQbY0KI8ALl,edm,0.542,0.941,-3.761,0,0.122,0.107,0.331,0.578,123.883,198875
3HLBDDqBJsUuX7epJBWY2L,edm,0.655,0.682,-9.749,0,0.149,0.0242,0.203,0.257,124.027,172258
1SG6r7daFfpzPcU15luVqB,edm,0.553,0.954,-2.883,1,0.0575,0.00377,0.408,0.236,125.89,170476
1A80HRxJMhn6YAxqRup4BQ,edm,0.577,0.975,-2.841,1,0.0656,0.0434,0.19,0.416,126.076,160000
1d8UxGwY3mNwT8JJwjEwza,edm,0.67,0.535,-11.08,1,0.0422,0.0867,0.0522,0.659,127.017,200315
66isKwQejW39JXw62gmu8T,edm,0.826,0.503,-14.005,1,0.0872,0.0415,0.0955,0.643,127.986,153750
1cdxASY14bpbX32PV8KR2a,edm,0.768,0.967,-6.685,0,0.051,0.0949,0.0904,0.788,127.964,147187
0yHOGjSWf4hDd9qV2WxNa1,edm,0.703,0.787,-8.331,0,0.0391,0.00435,0.0383,0.823,125.988,187619
3tNCC3x3rSivkbYszwQym9,edm,0.742,0.773,-10.053,1,0.0617,1.38e-05,0.0517,0.979,128.006,105234
4R9BnU4RNkGDgjUorQKJ2k,edm,0.723,0.466,-10.442,1,0.0637,0.0139,0.0777,0.781,128.028,202500
6cd4bYMKUYH6DL8BcykSau,edm,0.646,0.803,-5.389,0,0.0538,0.0599,0.419,0.562,120.039,230500
0BtHsciM5qkTGyJ2cGszRk,edm,0.754,0.434,-8.458,1,0.135,0.0746,0.104,0.278,126.991,151181
0vtCy4K3CE3oPbINsA25Qa,edm,0.676,0.636,-5.045,1,0.0791,0.0314,0.0638,0.0929,127.988,217208
2MlUcu4cRAyjCvuBrGdcKd,edm,0.447,0.37,-11.879,0,0.0346,0.000541,0.131,0.0381,64.053,127500
7bEr7VneqXklKMUEP0P7X6,edm,0.546,0.649,-9.77,1,0.0739,0.362,0.0912,0.588,127.561,105078
03MFnTJVWIB5e0uCTnGnr7,edm,0.74,0.87,-6.423,0,0.0527,0.000286,0.0982,0.727,121.996,220328
62fMFW5ApAj4B8lXoRoXZU,edm,0.757,0.694,-10.588,0,0.0745,0.0018,0.326,0.723,127.04,107813
7LEehgGg64Jc59WA6T8oaK,edm,0.59,0.813,-5.619,0,0.246,0.563,0.611,0.112,125.033,34560
1YVh7CgPXqGNg9lDD9Wg1P,edm,0.792,0.868,-7.454,0,0.0602,0.00181,0.0596,0.817,125.021,124800
7cCvP9uiW1Wu3Z4V2VQGlg,edm,0.594,0.965,-5.579,1,0.0506,5.63e-06,0.324,0.396,128.038,63750
2zvNrOXk8letDuim2sJpJj,edm,0.728,0.963,-5.025,0,0.135,0.0272,0.0748,0.846,127.982,120000
73fCqopbRksj4hWtrMzqty,edm,0.489,0.258,-15.765,1,0.035,0.000599,0.119,0.537,159.931,60938
1yvQSQvFZCH3Lbnvw4bkJB,edm,0.833,0.885,-4.815,1,0.182,0.0295,0.0773,0.561,127.993,198750
2nrNWYUZlBAeaBQk8AEzxz,edm,0.706,0.659,-9.576,1,0.0394,0.0102,0.131,0.196,127.997,136875
6qcNdqGPi6Qi9Sgb74W05g,edm,0.658,0.693,-7.35,0,0.0532,0.114,0.193,0.428,139.983,102857
1oyn7JHy07z6OppTi3kOkk,edm,0.682,0.898,-7.033,0,0.0415,0.0507,0.0319,0.64,127.0,173858
59k81hcQtyMEnRMlnlAgHR,edm,0.646,0.976,-1.772,1,0.316,0.0636,0.666,0.237,149.994,184000
3MErTQxXAFbchpgdQIByJ9,edm,0.813,0.707,-9.38,0,0.283,0.0437,0.386,0.568,129.971,210462
658CdDgzlC3vMYyuho3Thl,edm,0.723,0.914,-9.359,1,0.0801,0.00608,0.104,0.663,127.968,121875
324hSNQ1kybDOJIpCtmgki,edm,0.759,0.928,-7.274,0,0.0402,0.00036,0.0719,0.444,127.978,161250
7f26Y1idWh9huJkDhoglZW,edm,0.786,0.825,-9.972,1,0.0646,0.00513,0.183,0.343,128.003,136875
53WkNeHhYcflvfQFZRpjT9,edm,0.508,0.921,-6.438,0,0.0938,0.00123,0.169,0.334,124.031,41250
2p3N38THGUdXNWP6JGByX1,edm,0.776,0.422,-9.663,1,0.145,0.000244,0.0573,0.0872,127.937,165234
6IM8aVuZ7mEdHmE2Xtfi6A,edm,0.637,0.717,-8.537,0,0.046,0.0061,0.0612,0.85,127.988,158438
4piY5IUWIkGgM0HxyIcUzq,edm,0.757,0.917,-9.261,0,0.0733,0.0266,0.129,0.914,124.052,112258
5G44KuviE2G7vZVj1PxpkH,edm,0.273,0.454,-13.214,1,0.0594,0.985,0.275,0.04,132.501,33750
4U42DevZ5dP4oBPswypZ53,edm,0.707,0.844,-5.745,1,0.0404,0.00918,0.321,0.12,127.996,172500
4ceZt0ptwiflIu7x6TBeLx,edm,0.745,0.637,-10.772,1,0.0645,0.221,0.0886,0.0759,114.016,42105
5CMX4V07TkkwupB4SNd3Ph,edm,0.781,0.712,-8.447,0,0.0767,0.06,0.12,0.222,128.011,166875
047RjxM3Q8zpZIQblbvRxc,edm,0.708,0.749,-9.043,0,0.0651,1.15e-05,0.0767,0.229,124.983,109440
7qzz3nKEBYarix1J5CdjZ0,edm,0.626,0.893,-6.868,1,0.0437,0.000314,0.319,0.314,128.02,127500
2B9lf92JWH4LWmkFufhVu6,edm,0.887,0.468,-9.505,0,0.112,0.044,0.149,0.299,128.015,180938
4ecbiEfPKhsWXYKrGhZ18H,edm,0.8,0.588,-7.24,1,0.0768,0.0946,0.108,0.907,128.068,31875
2YLuyxNRfTNbvkNfihrtpv,edm,0.812,0.73,-6.166,1,0.117,0.000113,0.241,0.103,127.95,139687
5cPzd5Zptyi8rMEDzSwFLz,edm,0.562,0.766,-10.468,1,0.056,0.00318,0.12,0.651,124.967,146400
3cJ2rADG1IyiRyAUvxj5Aq,edm,0.604,0.807,-7.658,0,0.0554,0.000546,0.182,0.529,127.865,95625
4U8w7ROx4ZBQ5E30qq5tlE,edm,0.758,0.825,-7.413,0,0.0648,0.0025,0.0467,0.342,127.931,151875
29JcbvLwr0FdyHyRme8nRt,edm,0.686,0.84,-6.768,1,0.0769,0.0191,0.0808,0.387,128.0,166875
5NMF5emWxHxUcivFDagVhE,edm,0.778,0.789,-7.946,1,0.139,5.4e-06,0.102,0.962,128.03,33750
4O58jN51aRkuHYWqoJDs1s,edm,0.427,0.45,-13.072,1,0.0341,0.84,0.109,0.644,128.005,67087
4ULVqqz1ENoK1JtrbcRoOm,edm,0.839,0.865,-6.569,0,0.168,0.0058,0.254,0.0757,128.012,190100
4gRpmZ5dO3q08seSb4t5w2,edm,0.82,0.715,-7.502,1,0.317,7.24e-05,0.67,0.69,127.986,141000
2qigEhmxPsUt91eHT8KCTh,edm,0.956,0.445,-10.175,1,0.377,0.00332,0.507,0.638,128.007,120000
68vqsqbmDjcAjbING1Bhqp,edm,0.8,0.789,-8.072,1,0.0473,0.0294,0.0548,0.416,124.992,188160
6vZqCRNT1Xe8l1D95qlPzt,edm,0.596,0.698,-5.01,1,0.0623,0.0162,0.157,0.347,127.835,198750
5wnMZz3N68SwPRNkcxKDFA,edm,0.797,0.797,-9.376,1,0.0537,0.03,0.0756,0.305,125.02,138240
19o6a2c3nFc19WWmwzKLQg,edm,0.659,0.868,-6.856,1,0.0781,0.00268,0.2,0.65,128.082,155625
02T6CSYiN1BwFVFGebLmkd,edm,0.831,0.755,-8.77,0,0.0845,0.0066,0.268,0.751,127.999,37500
6gT6ZGqtaFWnFnuWTVx5us,edm,0.556,0.723,-6.049,1,0.0586,0.00119,0.187,0.223,219.961,115636
2TOPwNUxyvF0xV1KSoma7A,edm,0.709,0.591,-9.572,1,0.036,0.0114,0.165,0.183,127.992,157031
6urF1gW7trLnj4JkxM8FbU,edm,0.623,0.929,-6.261,1,0.292,0.00162,0.467,0.45,128.113,185805
5Yq7Nx5q7kL5i2ScG45x60,edm,0.767,0.912,-9.466,1,0.199,0.00341,0.09,0.604,126.059,31429
72NBT91ol5GPRxaXDPBJiB,edm,0.645,0.686,-7.656,0,0.107,0.0024,0.536,0.0374,129.906,156677
3CmHSDblX5AQ1Li9QeHkvp,edm,0.761,0.799,-8.75,1,0.241,0.00239,0.172,0.268,128.015,165000
31odRcgnwvGaIOiqTERaHQ,edm,0.531,0.755,-8.899,1,0.0937,0.796,0.122,0.689,143.995,33900
2h4QMolhE2puX7CYZyYOmn,edm,0.766,0.92,-5.565,1,0.292,0.28,0.21,0.535,128.049,161250
5t1d0i6Mg3WJntVNbfIClG,edm,0.78,0.802,-3.779,0,0.0733,0.00544,0.102,0.936,128.0,165400
01wj0VPdbwqic7Uzd89aPa,edm,0.72,0.984,-2.863,1,0.0549,0.0041,0.093,0.281,125.03,180480
5HBV5AtynDJ2ou9yh058kn,edm,0.762,0.966,-3.857,0,0.261,0.00167,0.0863,0.269,127.011,140000
6qQHdUx0lvtP4GTJsZvQ9f,edm,0.708,0.655,-5.954,0,0.0343,0.04,0.187,0.431,126.052,188592
6uUVmnIFtHZMNusIPNtOkw,edm,0.734,0.57,-9.559,0,0.117,0.00029,0.139,0.704,128.005,256100
3J06oZ2TNJUGuBF7q8YaDV,edm,0.688,0.925,-5.409,0,0.137,0.0556,0.0933,0.738,128.051,166875
1CtW4q1G7gZbFdwi8IrOWz,edm,0.818,0.762,-9.347,0,0.127,0.00118,0.0837,0.647,128.016,166874
1DLBjSdWXnX2ZQHP6zDWuC,edm,0.76,0.655,-10.838,0,0.0504,0.413,0.103,0.408,128.014,168750
15DBBKEzADEOn2Dld1HKO0,edm,0.708,0.95,-4.081,1,0.074,0.014,0.0596,0.425,127.997,185664
2Xes5wXwDOjm9DxZUmD6hu,edm,0.679,0.853,-5.716,0,0.0412,0.00492,0.0492,0.783,119.992,148000
2zgdBHyyjJXmFwQyCRgBlJ,edm,0.748,0.914,-5.571,1,0.11,0.0578,0.368,0.452,120.013,130000
7GdMttMgpx9jt3H4tm8vFF,edm,0.768,0.982,-1.865,1,0.154,0.0321,0.192,0.361,125.009,168960
3yynRpQewCVIoPQpyBEPq6,edm,0.689,0.92,-7.033,1,0.0738,0.00911,0.109,0.787,119.919,208250
1QGYLOMM613eUMDcPOlRuG,edm,0.744,0.88,-7.129,0,0.163,0.0303,0.181,0.857,127.99,202500
